servicio_id,fecha_servicio,tipo_servicio,ciudad,cliente,proveedor_id,tiempo_respuesta_min,estado_servicio,costo_servicio
SRV009181,2024-03-03 07:11:00,Grúa,Barranquilla,Liberty Seguros,144,91.0,Completado,148858
SRV004087,2024-06-22 05:59:00,Cerrajería,Bogotá,BBVA Colombia,52,41.0,Completado,103993
SRV005800,2024-01-29 17:10:00,Batería,BOGOTA,Seguros Generales,20,10.0,Completado,76085
SRV012667,2024-01-01 00:22:00,Grúa,Medellín,Sura Seguros,95,75.0,Completado,213374
SRV008131,2024-05-30 08:20:00,Grúa, Bogotá,Scotiabank Colpatria,45,64.0,Completado,276099
SRV013849,2024-02-11 22:21:00,Cerrajería,Bogotá,Seguros del Estado,49,44.0,Completado,82321
SRV014325,2024-03-29 14:59:00,Cerrajería,Medellín,Seguros Bolivar,89,21.0,Completado,138387
SRV011251,2024-03-04 21:36:00,Cerrajería,Barranquilla,HDI Seguros,129,27.0,Completado,108773
SRV003204,2024-06-01 21:26:00,Grúa,Bogotá,Banco de Bogotá,16,131.0,Completado,189353
SRV015000,2024-02-26 21:39:00,Grúa,Barranquilla,Sura Seguros,147,93.0,Completado,151754
SRV011825,2024-06-26 04:52:00,Cerrajería,Bogotá,Avianca,22,,Cancelado,82707
SRV007120,2024-02-18 15:35:00,Grúa,Medellín,SBS Seguros,69,90.0,Completado,116724
SRV013007,2024-02-07 01:18:00,Grúa, Bogotá,Previsora Seguros,29,93.0,Completado,345453
SRV008189,2024-01-16 00:48:00,Batería, Bogotá,Zurich Seguros,14,21.0,Completado,54103
SRV009590,2024-03-03 04:21:00,Batería,Cali,Mundial Seguros,99,16.0,Completado,50000
SRV008297,2024-05-20 02:52:00,Cerrajería,Medellín,Liberty Seguros,75,33.0,Completado,98609
SRV005350,2024-01-14 04:32:00,Cerrajería,Barranquilla,Bancolombia,141,36.0,Cancelado,73921
SRV003779,2024-04-10 02:34:00,Batería,Barranquilla,Mapfre Colombia,140,29.0,Completado,138247
SRV005315,2024-02-12 04:18:00,Batería,Cali,Banco Davivienda,103,20.0,Completado,59960
SRV005364,2024-05-22 13:41:00,Ambulancia,Barranquilla,Equidad Seguros,127,26.0,Completado,379386
SRV000541,2024-01-27 04:16:00,Ambulancia,Cali,Bancolombia,98,6.0,Completado,380068
SRV012570,2024-03-19 15:19:00,Grúa,Bogotá,Grupo Nutresa,1,73.0,Completado,226408
SRV011754,2024-03-17 13:06:00,Grúa,Barranquilla,Liberty Seguros,131,53.0,Completado,209124
SRV003603,2024-05-21 06:42:00,Grúa,Cali,Scotiabank Colpatria,121,31.0,Cancelado,287380
SRV014268,2024-05-19 05:35:00,Grúa,Bogotá,Zurich Seguros,39,82.0,Completado,209212
SRV001148,2024-03-21 03:15:00,Grúa,Cali,Seguros del Estado,115,83.0,Completado,226035
SRV000210,2024-04-27 22:09:00,Batería,Cali,Grupo Argos,107,34.0,Completado,69758
SRV002848,2024-01-09 09:27:00,Grúa,Bogotá,Grupo Nutresa,51,92.0,Completado,209076
SRV012786,2024-02-02 16:17:00,Cerrajería, Bogotá,Grupo Argos,56,37.0,Completado,107331
SRV013796,2024-01-06 17:18:00,Grúa,Bogota D.C.,Liberty Seguros,13,,Cancelado,216117
SRV008847,2024-05-26 07:48:00,Grúa,Barranquilla,Cardif Seguros,128,48.0,Completado,304856
SRV013712,2024-06-12 20:40:00,Cerrajería,Medellín,Zurich Seguros,83,40.0,Completado,149122
SRV011604,2024-05-14 04:02:00,Cerrajería,Medellín,Previsora Seguros,85,28.0,Completado,110995
SRV007667,2024-06-05 09:11:00,Cerrajería,Cali,Grupo Argos,96,,Cancelado,153721
SRV003692,2024-06-10 18:58:00,Batería,Bogotá,Mapfre Colombia,1,38.0,Completado,59502
SRV001915,2024-02-14 12:41:00,Grúa,Bogotá,Avianca,26,68.0,Completado,283556
SRV010279,2024-06-26 02:33:00,Grúa,Bogotá,Allianz Seguros,47,77.0,Completado,250196
SRV014472,2024-01-10 10:52:00,Grúa,Bogotá,SBS Seguros,7,90.0,Completado,222139
SRV005588,2024-05-15 11:19:00,Batería,Cali,Liberty Seguros,120,14.0,Completado,132572
SRV004268,2024-05-14 09:44:00,Batería,Barranquilla,Seguros Bolivar,126,21.0,Completado,89399
SRV013351,2024-06-22 06:03:00,Grúa,Bogotá,Avianca,31,,Cancelado,188693
SRV007502,2024-05-20 12:36:00,Grúa,Barranquilla,Grupo Nutresa,133,52.0,Completado,319063
SRV011389,2024-04-26 04:24:00,Grúa,Medellín,Grupo Argos,87,56.0,Completado,262410
SRV001265,2024-04-30 02:01:00,Grúa,Bogotá,Scotiabank Colpatria,20,65.0,Completado,193446
SRV002647,2024-05-03 04:39:00,Grúa,Medellín,AXA Colpatria,91,75.0,Completado,212665
SRV009731,2024-02-26 11:29:00,Grúa,Bogotá,Scotiabank Colpatria,56,74.0,Completado,260578
SRV001289,2024-05-13 16:50:00,Ambulancia,Cali,Bancolombia,116,18.0,Completado,209626
SRV013044,2024-03-11 16:00:00,Cerrajería,Bogotá,Zurich Seguros,33,48.0,Completado,108627
SRV009535,2024-05-01 14:00:00,Grúa,BOGOTA,Bancolombia,52,69.0,Completado,224428
SRV005986,2024-05-31 20:06:00,Batería,Barranquilla,SBS Seguros,130,31.0,Completado,126826
SRV012476,2024-03-05 09:43:00,Cerrajería,Cali,Seguros Generales,102,28.0,Completado,79335
SRV009182,2024-05-22 06:56:00,Ambulancia,Bogotá,Bancolombia,26,18.0,Completado,306634
SRV003366,2024-04-12 15:32:00,Batería,Medellín,Avianca,88,20.0,Completado,86384
SRV013853,2024-05-21 01:20:00,Cerrajería,Medellín,Scotiabank Colpatria,76,39.0,Completado,133703
SRV012579,2024-01-05 23:55:00,Ambulancia,Barranquilla,BBVA Colombia,145,25.0,Completado,379305
SRV001103,2024-06-14 21:41:00,Batería, Bogotá,Seguros Generales,32,25.0,Completado,125640
SRV009897,2024-01-02 15:59:00,Grúa,Bogotá,Banco Davivienda,33,51.0,Completado,322471
SRV007350,2024-04-13 07:46:00,Grúa,Cali,Previsora Seguros,113,33.0,Completado,250278
SRV005055,2024-05-12 08:10:00,Cerrajería,Medellín,Bancolombia,86,21.0,Completado,99260
SRV008362,2024-05-04 09:24:00,Batería,Medellín,Equidad Seguros,72,,Cancelado,137707
SRV013539,2024-04-03 21:36:00,Cerrajería,Cali,AXA Colpatria,99,32.0,Completado,150200
SRV003313,2024-02-09 15:33:00,Batería,Cali,SBS Seguros,117,7.0,Completado,138608
SRV012925,2024-05-29 13:28:00,Grúa,Cali,Cardif Seguros,119,,Cancelado,249265
SRV005578,2024-05-01 17:00:00,Cerrajería,Medellín,Banco de Bogotá,64,34.0,Completado,128695
SRV014679,2024-01-17 13:19:00,Grúa,Bogotá,HDI Seguros,27,41.0,Completado,211762
SRV003840,2024-05-16 23:25:00,Grúa,Medellín,Mapfre Colombia,70,36.0,Completado,190464
SRV006052,2024-06-26 04:20:00,Ambulancia,Barranquilla,Previsora Seguros,140,20.0,Completado,299581
SRV014711,2024-01-11 06:19:00,Batería,Bogota D.C.,Grupo Argos,20,33.0,Completado,103888
SRV014239,2024-03-04 16:38:00,Cerrajería,Barranquilla,Banco Davivienda,133,20.0,Completado,106038
SRV008676,2024-01-20 02:45:00,Batería,Medellín,Allianz Seguros,86,29.0,Cancelado,67108
SRV008688,2024-03-10 12:24:00,Cerrajería,Cali,Seguros Generales,103,34.0,Completado,105329
SRV010641,2024-04-29 22:38:00,Ambulancia,Barranquilla,Allianz Seguros,136,19.0,Completado,238276
SRV004622,2024-02-26 09:12:00,Grúa,Cali,Grupo Argos,103,53.0,Completado,314359
SRV011140,2024-06-25 00:18:00,Batería,Medellín,HDI Seguros,74,20.0,Completado,84639
SRV000653,2024-03-31 17:21:00,Grúa,Cali,Banco Davivienda,110,57.0,Completado,375189
SRV008177,2024-02-17 03:11:00,Grúa,Medellín,Grupo Éxito,71,33.0,Completado,144158
SRV010075,2024-01-02 05:15:00,Cerrajería,Medellín,Seguros Bolivar,71,30.0,Completado,138982
SRV005389,2024-02-09 22:47:00,Batería,Bogotá,Mapfre Colombia,14,25.0,Completado,94084
SRV010830,2024-08-06 08:36:00,Grúa,Barranquilla,Banco de Bogotá,139,56.0,Completado,184625
SRV010937,2024-04-02 10:36:00,Batería,Bogotá,Mapfre Colombia,12,18.0,Completado,137450
SRV014273,2024-05-11 12:24:00,Grúa,Medellín,Seguros Generales,85,57.0,Completado,235284
SRV010578,2024-04-16 04:12:00,Grúa,Medellín,Ecopetrol,93,64.0,Completado,259273
SRV006496,2024-03-13 08:35:00,Ambulancia, Bogotá,Seguros Generales,49,18.0,Completado,276189
SRV005024,2024-03-09 10:44:00,Cerrajería,Bogotá,Equidad Seguros,56,40.0,Completado,160976
SRV006141,2024-03-23 17:30:00,Grúa,Medellín,Seguros Bolivar,90,91.0,Completado,207766
SRV009914,2024-04-09 22:18:00,Cerrajería,BOGOTA,Equidad Seguros,33,45.0,Completado,152934
SRV001990,2024-06-27 21:45:00,Cerrajería,Bogotá,Bancolombia,25,26.0,Completado,119374
SRV001377,2024-04-24 04:02:00,Grúa,Bogotá,Mundial Seguros,12,,Cancelado,317456
SRV003971,2024-01-25 02:49:00,Grúa,Medellín,BBVA Colombia,73,61.0,Completado,229081
SRV006504,2024-06-15 21:32:00,Batería,Cali,Bancolombia,98,27.0,Completado,93621
SRV007621,2024-02-02 01:54:00,Grúa,Medellín,Bancolombia,91,44.0,Completado,267405
SRV007072,2024-04-05 20:21:00,Cerrajería,BOGOTA,Zurich Seguros,43,38.0,Completado,56455
SRV007379,2024-02-25 04:25:00,Grúa,Medellín,Mundial Seguros,70,90.0,Completado,326678
SRV010806,2024-04-25 13:47:00,Ambulancia,Bogotá,Allianz Seguros,9,,Cancelado,340567
SRV006802,2024-05-15 06:54:00,Grúa,Barranquilla,Sura Seguros,149,51.0,Completado,276795
SRV001850,2024-05-19 09:40:00,Grúa,Bogotá,HDI Seguros,3,,Completado,113877
SRV004703,2024-04-16 23:19:00,Cerrajería,BOGOTA,Scotiabank Colpatria,56,33.0,Completado,112732
SRV008810,2024-03-03 02:54:00,Batería,Bogotá,Bancolombia,26,22.0,Completado,131268
SRV008777,2024-01-09 15:25:00,Grúa,Barranquilla,Seguros Bolivar,144,94.0,Completado,249576
SRV004275,2024-04-17 07:20:00,Grúa,Bogotá,Grupo Éxito,36,78.0,Completado,236433
SRV013185,2024-02-10 09:36:00,Grúa,Medellín,Grupo Éxito,72,101.0,Completado,171038
SRV002301,2024-02-04 15:35:00,Cerrajería,Bogotá,BBVA Colombia,41,35.0,Completado,126868
SRV001216,2024-04-27 00:07:00,Cerrajería,Cali,Seguros Generales,104,26.0,Completado,139003
SRV000300,2024-04-15 22:31:00,Batería,Barranquilla,Cardif Seguros,134,20.0,Completado,120201
SRV000996,2024-06-06 15:42:00,Grúa,Medellín,Bancolombia,84,73.0,Completado,235352
SRV007739,2024-01-07 04:59:00,Batería,Medellín,Zurich Seguros,70,23.0,Completado,66691
SRV001975,2024-04-19 20:37:00,Grúa,Bogotá,Mundial Seguros,59,60.0,Completado,244178
SRV012961,2024-02-12 02:16:00,Cerrajería,Cali,Liberty Seguros,122,32.0,Completado,139276
SRV002445,2024-03-30 01:09:00,Grúa,BOGOTA,Mapfre Colombia,58,50.0,Completado,239598
SRV013004,2024-06-16 15:44:00,Batería,Barranquilla,Grupo Nutresa,142,31.0,Completado,95869
SRV006927,2024-04-16 15:01:00,Ambulancia,Bogotá,Mapfre Colombia,4,20.0,Completado,252441
SRV003668,2024-03-28 09:23:00,Ambulancia,Bogota D.C.,HDI Seguros,28,19.0,Completado,265420
SRV014772,2024-06-20 05:27:00,Cerrajería,Bogotá,Bancolombia,33,,Completado,85650
SRV008976,2024-06-26 21:51:00,Cerrajería,Bogotá,Seguros del Estado,46,15.0,Completado,140037
SRV002990,2024-06-25 16:54:00,Cerrajería,Cali,HDI Seguros,106,12.0,Completado,134258
SRV012307,2024-01-14 19:15:00,Cerrajería,Medellín,Scotiabank Colpatria,87,42.0,Completado,141201
SRV004792,2024-01-03 19:22:00,Grúa,Barranquilla,Grupo Éxito,148,68.0,Completado,184950
SRV008527,2024-04-10 05:18:00,Grúa,Bogotá,SBS Seguros,33,,Cancelado,294546
SRV002026,2024-06-26 14:24:00,Batería,Bogotá,Mapfre Colombia,27,31.0,Completado,116095
SRV011195,2024-05-27 03:12:00,Ambulancia,Cali,Grupo Nutresa,123,,Completado,302406
SRV003265,2024-05-06 01:28:00,Grúa,Medellín,Seguros del Estado,81,86.0,Completado,309024
SRV008656,2024-02-05 23:21:00,Ambulancia,Cali,Bancolombia,124,24.0,Completado,227585
SRV014444,2024-02-02 03:49:00,Grúa,Bogotá,Seguros Generales,2,66.0,Completado,211378
SRV002574,2024-05-26 15:07:00,Ambulancia,Bogotá,Mapfre Colombia,40,12.0,Completado,329357
SRV005121,2024-03-31 17:32:00,Grúa,Barranquilla,Seguros Bolivar,136,73.0,Completado,171156
SRV002313,2024-03-19 05:22:00,Grúa,Bogotá,BBVA Colombia,28,77.0,Completado,171040
SRV001974,2024-04-02 03:09:00,Batería,Bogotá,Ecopetrol,27,20.0,Completado,86719
SRV009695,2024-01-25 23:53:00,Cerrajería,Barranquilla,Equidad Seguros,129,18.0,Completado,146546
SRV004892,2024-04-13 15:11:00,Batería,Bogotá,Bancolombia,9,35.0,Cancelado,87821
SRV006313,2024-01-09 04:55:00,Grúa,BOGOTA,SBS Seguros,43,-15.0,Completado,222006
SRV005404,2024-05-08 04:46:00,Batería,Bogota D.C.,Allianz Seguros,2,27.0,Completado,106179
SRV010440,2024-03-13 18:04:00,Grúa,Bogotá,Previsora Seguros,2,79.0,Completado,289853
SRV003158,2024-02-05 07:07:00,Batería,Cali,Previsora Seguros,103,38.0,Completado,90766
SRV004559,2024-06-12 18:06:00,Grúa,BOGOTA,Avianca,49,43.0,Completado,245276
SRV000436,2024-01-13 10:15:00,Cerrajería,Cali,Seguros del Estado,99,38.0,Completado,105617
SRV008000,2024-02-25 15:18:00,Batería,Barranquilla,Seguros Generales,137,20.0,Completado,73351
SRV008912,2024-06-17 13:15:00,Grúa,Medellín,Avianca,75,104.0,Completado,227605
SRV007851,2024-02-08 20:36:00,Grúa,BOGOTA,Grupo Nutresa,33,75.0,Completado,275956
SRV009675,2024-05-25 02:07:00,Grúa,Bogotá,Ecopetrol,41,34.0,Completado,315861
SRV002829,2024-01-02 13:02:00,Grúa,Medellín,Mundial Seguros,67,55.0,Completado,220987
SRV013297,2024-02-07 14:15:00,Cerrajería,Bogota D.C.,BBVA Colombia,9,,Cancelado,132525
SRV013426,2024-02-15 16:02:00,Ambulancia,Bogota D.C.,Grupo Éxito,21,25.0,Completado,301841
SRV012693,2024-05-28 00:16:00,Grúa,Barranquilla,BBVA Colombia,129,34.0,Completado,272698
SRV013308,2024-10-03 14:51:00,Grúa,Cali,Ecopetrol,119,77.0,Completado,186920
SRV004017,2024-05-13 18:50:00,Grúa,Barranquilla,Equidad Seguros,129,71.0,Completado,259543
SRV010703,2024-05-20 00:23:00,Batería,Cali,Mundial Seguros,119,,Cancelado,57220
SRV002866,2024-01-17 11:22:00,Ambulancia,Bogota D.C.,Mapfre Colombia,31,19.0,Completado,337284
SRV007197,2024-05-06 07:27:00,Grúa,Medellín,BBVA Colombia,92,27.0,Cancelado,234260
SRV007107,2024-01-25 18:00:00,Cerrajería,Bogotá,Liberty Seguros,41,30.0,Completado,83588
SRV003493,2024-04-05 09:18:00,Grúa,Medellín,Seguros Bolivar,92,56.0,Completado,183183
SRV014843,2024-02-20 21:30:00,Grúa,Barranquilla,Mapfre Colombia,144,39.0,Completado,316355
SRV011838,2024-04-06 00:20:00,Grúa,Bogotá,Banco de Bogotá,8,61.0,Completado,233900
SRV011174,2024-03-24 04:10:00,Grúa, Bogotá,HDI Seguros,5,52.0,Completado,171882
SRV008796,2024-02-23 06:44:00,Grúa,Barranquilla,Avianca,138,47.0,Completado,206340
SRV002009,2024-01-01 05:05:00,Grúa,Medellín,Equidad Seguros,70,33.0,Completado,230627
SRV014376,2024-04-25 15:10:00,Grúa,Bogotá,Cardif Seguros,16,50.0,Completado,267543
SRV010045,2024-05-26 03:52:00,Grúa,Barranquilla,Previsora Seguros,134,,Completado,251306
SRV003989,2024-05-29 01:06:00,Batería,Cali,Liberty Seguros,124,23.0,Completado,98781
SRV009156,2024-04-14 18:39:00,Grúa,Barranquilla,Seguros Bolivar,133,,Cancelado,253249
SRV004808,2024-05-12 23:40:00,Batería,Bogotá,Mundial Seguros,3,35.0,Completado,108574
SRV003756,2024-08-02 12:14:00,Cerrajería,Medellín,Zurich Seguros,65,23.0,Completado,81093
SRV012075,2024-03-15 20:09:00,Batería,Bogotá,Seguros del Estado,47,25.0,Completado,132749
SRV010990,2024-04-06 07:14:00,Grúa,Cali,Scotiabank Colpatria,109,73.0,Completado,240438
SRV012879,2024-03-20 03:25:00,Batería,Medellín,BBVA Colombia,95,29.0,Completado,113464
SRV001402,2024-06-28 11:36:00,Grúa,Cali,Cardif Seguros,108,84.0,Completado,295113
SRV005567,2024-10-03 00:26:00,Grúa, Bogotá,AXA Colpatria,34,21.0,Completado,245955
SRV007002,2024-06-23 21:54:00,Grúa,Cali,Ecopetrol,113,113.0,Completado,237157
SRV014510,2024-06-27 17:44:00,Batería,Bogotá,Allianz Seguros,2,27.0,Completado,114853
SRV012221,2024-01-21 11:36:00,Grúa,Barranquilla,Banco de Bogotá,127,73.0,Completado,265409
SRV003699,2024-02-15 08:58:00,Grúa,Cali,SBS Seguros,120,57.0,Completado,181742
SRV003133,2024-06-12 17:51:00,Grúa,Medellín,Bancolombia,83,65.0,Completado,303365
SRV004055,2024-04-26 04:38:00,Batería,Barranquilla,Seguros Bolivar,143,28.0,Completado,79263
SRV008378,2024-02-02 11:31:00,Grúa,Barranquilla,Ecopetrol,140,88.0,Completado,236719
SRV005965,2024-02-13 22:44:00,Grúa,Bogota D.C.,HDI Seguros,7,73.0,Completado,185039
SRV014032,2024-04-28 00:58:00,Grúa,Barranquilla,Liberty Seguros,130,77.0,Completado,259427
SRV013503,2024-03-04 01:08:00,Batería,Bogotá,Grupo Argos,40,,Completado,60873
SRV008552,2024-03-02 13:42:00,Cerrajería,Medellín,Seguros del Estado,68,41.0,Completado,173186
SRV008662,2024-05-06 19:43:00,Grúa,Cali,Scotiabank Colpatria,110,85.0,Completado,208074
SRV002565,2024-04-12 18:26:00,Grúa,Bogotá,Allianz Seguros,19,52.0,Completado,293649
SRV008533,2024-01-25 02:00:00,Cerrajería,Barranquilla,Grupo Éxito,148,43.0,Completado,69658
SRV004489,2024-06-23 12:15:00,Grúa,Bogotá,Mapfre Colombia,22,42.0,Completado,322626
SRV014780,2024-02-24 20:51:00,Cerrajería,Medellín,Zurich Seguros,77,,Cancelado,91741
SRV007135,2024-01-11 07:15:00,Cerrajería,Medellín,SBS Seguros,75,20.0,Completado,132193
SRV003065,2024-06-03 21:20:00,Batería,Medellín,SBS Seguros,66,,Cancelado,78463
SRV000564,2024-03-28 22:05:00,Grúa,Cali,Seguros Generales,114,,Completado,193109
SRV010038,2024-06-05 17:20:00,Grúa,Medellín,Banco Davivienda,90,,Completado,282580
SRV010517,2024-05-27 21:11:00,Ambulancia,Bogotá,Banco de Bogotá,11,13.0,Completado,238038
SRV004659,2024-02-14 06:43:00,Batería,Barranquilla,Allianz Seguros,135,25.0,Completado,125655
SRV008030,2024-01-19 17:59:00,Batería,Bogotá,Liberty Seguros,14,23.0,Completado,87462
SRV000263,2024-04-23 09:55:00,Ambulancia,Cali,AXA Colpatria,104,,Cancelado,203631
SRV007754,2024-04-08 12:37:00,Ambulancia,Bogotá,Grupo Éxito,48,15.0,Completado,326782
SRV001606,2024-05-27 05:31:00,Grúa,Cali,Sura Seguros,104,66.0,Completado,236208
SRV012711,2024-01-03 08:30:00,Grúa,Barranquilla,Seguros Bolivar,148,60.0,Completado,241711
SRV003588,2024-02-01 11:52:00,Grúa,Cali,Seguros Bolivar,118,56.0,Completado,210216
SRV009102,2024-03-22 10:48:00,Batería,Medellín,BBVA Colombia,67,,Cancelado,59981
SRV012741,2024-01-01 03:33:00,Ambulancia,Medellín,Grupo Argos,65,18.0,Completado,195205
SRV007540,2024-04-13 13:42:00,Cerrajería,Bogota D.C.,Bancolombia,34,,Cancelado,114676
SRV012973,2024-03-22 08:18:00,Batería,Medellín,BBVA Colombia,66,19.0,Completado,99357
SRV005537,2024-04-16 00:28:00,Grúa,Cali,Seguros Generales,105,78.0,Completado,171301
SRV001538,2024-03-11 11:52:00,Batería,Medellín,Seguros del Estado,67,23.0,Completado,78782
SRV005263,2024-01-06 00:47:00,Grúa,Bogotá,HDI Seguros,57,25.0,Completado,236746
SRV001611,2024-05-16 06:46:00,Cerrajería, Bogotá,BBVA Colombia,31,38.0,Completado,160281
SRV004177,2024-02-06 12:36:00,Grúa,Cali,Grupo Argos,97,64.0,Completado,248197
SRV006327,2024-05-10 03:01:00,Batería,Bogota D.C.,Cardif Seguros,11,42.0,Completado,111419
SRV008768,2024-02-08 20:44:00,Grúa,Cali,Equidad Seguros,101,57.0,Completado,314447
SRV012556,2024-05-04 00:33:00,Ambulancia,Bogotá,Bancolombia,28,24.0,Completado,306106
SRV002485,2024-03-26 10:25:00,Cerrajería,Medellín,Banco Davivienda,80,40.0,Completado,141331
SRV007292,2024-05-09 20:18:00,Batería,Bogotá,Grupo Nutresa,36,18.0,Completado,114707
SRV005797,2024-05-27 10:40:00,Batería,Bogotá,HDI Seguros,8,24.0,Completado,136218
SRV003641,2024-02-02 01:58:00,Cerrajería,Barranquilla,Cardif Seguros,133,40.0,Completado,86714
SRV012763,2024-11-03 02:43:00,Cerrajería,Cali,Liberty Seguros,121,50.0,Completado,143671
SRV014299,2024-05-03 17:24:00,Ambulancia,Barranquilla,Mundial Seguros,147,19.0,Completado,274326
SRV005033,2024-02-06 01:15:00,Grúa,Bogotá,Avianca,2,73.0,Completado,235292
SRV001618,2024-05-30 09:10:00,Grúa,Medellín,Ecopetrol,66,46.0,Completado,197629
SRV012721,2024-02-01 08:29:00,Batería,Bogotá,AXA Colpatria,17,36.0,Cancelado,83282
SRV000057,2024-01-18 07:23:00,Batería,Bogotá,Allianz Seguros,54,,Cancelado,163481
SRV005171,2024-03-14 08:38:00,Grúa,Medellín,Grupo Éxito,70,82.0,Completado,211534
SRV002098,2024-06-06 09:29:00,Grúa,Cali,Liberty Seguros,111,49.0,Completado,308669
SRV009710,2024-06-04 19:16:00,Grúa,Barranquilla,Equidad Seguros,145,49.0,Completado,297836
SRV007345,2024-03-05 02:29:00,Grúa,Cali,Seguros del Estado,104,71.0,Completado,257958
SRV003849,2024-06-17 03:24:00,Grúa,Bogotá,Ecopetrol,52,55.0,Completado,237154
SRV013917,2024-05-13 21:31:00,Grúa,Bogotá,SBS Seguros,49,51.0,Completado,259654
SRV012206,2024-02-17 09:32:00,Grúa,Barranquilla,Banco Davivienda,141,68.0,Completado,234872
SRV011893,2024-05-14 21:42:00,Ambulancia, Bogotá,SBS Seguros,51,20.0,Completado,314623
SRV004500,2024-02-15 22:49:00,Batería,Medellín,Banco de Bogotá,82,26.0,Completado,77265
SRV000776,2024-05-23 06:23:00,Grúa,Medellín,Grupo Éxito,84,60.0,Completado,301055
SRV001706,2024-06-13 12:25:00,Cerrajería,Cali,Seguros Generales,120,23.0,Completado,180146
SRV014373,2024-03-12 06:20:00,Grúa,Cali,Previsora Seguros,96,47.0,Completado,284266
SRV001738,2024-05-15 23:03:00,Grúa,Bogotá,BBVA Colombia,51,46.0,Completado,333262
SRV004109,2024-06-28 13:19:00,Grúa,Medellín,Allianz Seguros,80,69.0,Completado,263192
SRV000690,2024-04-08 18:02:00,Cerrajería,Cali,Bancolombia,96,27.0,Completado,89250
SRV013341,2024-02-24 23:49:00,Grúa,BOGOTA,Liberty Seguros,13,49.0,Completado,260531
SRV003945,2024-05-05 20:44:00,Batería,Cali,SBS Seguros,102,25.0,Completado,73803
SRV000864,2024-05-06 20:57:00,Cerrajería,Medellín,Grupo Argos,77,37.0,Completado,144016
SRV012542,2024-04-24 08:25:00,Cerrajería,Medellín,Banco de Bogotá,80,13.0,Completado,115600
SRV005097,2024-06-15 11:30:00,Grúa,Medellín,Seguros del Estado,76,58.0,Completado,273285
SRV000970,2024-04-02 16:56:00,Grúa, Bogotá,Mundial Seguros,42,95.0,Completado,143318
SRV003734,2024-04-23 16:22:00,Cerrajería,Medellín,Mundial Seguros,95,18.0,Completado,127203
SRV009937,2024-04-08 00:09:00,Cerrajería,Barranquilla,Scotiabank Colpatria,142,,Cancelado,94580
SRV013023,2024-05-24 23:45:00,Grúa, Bogotá,Equidad Seguros,12,63.0,Completado,168169
SRV003502,2024-05-26 09:36:00,Ambulancia, Bogotá,Seguros Bolivar,33,18.0,Completado,394104
SRV005232,2024-03-22 13:25:00,Batería,Barranquilla,Grupo Éxito,145,19.0,Completado,84995
SRV003542,2024-04-15 10:16:00,Cerrajería,Medellín,SBS Seguros,64,37.0,Completado,126133
SRV011878,2024-05-07 06:38:00,Batería,BOGOTA,AXA Colpatria,31,31.0,Completado,82777
